70580001,fackfac,2,14732903,chinahearsay,1,,,,
178271908,mugfw,4,83796285,djz124,1,,,,
66108458,nt9d,2,137930898,liuqingsong,1,,,,
46601662,ChemtranCN,2,55758774,kk_kev,1,,,,
160977199,flamehe,3,234503325,alimismayel,1,,,,
78240297,wanda0116,3,181890237,butcher977,1,,,,
52957908,davidpilling,2,281960703,wzx_pc,1,,,,
301736381,moterback,2,550157666,kwiety007,1,,,,
185976373,wudadexie,5,303708410,d_laje,1,,,,
95558323,snowSe9,2,42173718,Geekshock,1,,,,
137230673,standeast,6,88863253,kevinou2007,1,,,,
49259973,ratbit_,4,162891668,NvShao,1,,,,
16662689,magic7days,2,110016308,shucaichan,1,,,,
145487332,k_cox,4,14373703,charliechou,1,,,,
539917195,flaresky,2,547450878,molyn,1,,,,
261688453,Alvin_Pu,2,134163029,greytentacle,1,,,,
402438739,PageReload,2,550062430,present1989,1,,,,
257757142,linling01,3,356866259,DeefMr,1,,,,
373728259,demoschina001,5,42857941,huangagou,1,,,,
118791633,loafer1024,2,16841208,ratcn,1,,,,
384258284,lynn2198,3,6834282,nonozone,1,,,,
192551104,YuhaoGeek,3,541386351,turbojunjie,1,,,,
322673144,nwqnwqnwq,4,542538017,SunChengtai,1,,,,
112332488,MeijieZhang,2,326060767,lucaschang1990,1,,,,
22576049,garyli72,2,136256694,tingwangting,1,,,,
23063474,zhoujin,4,49043160,Jwong1202,1,,,,
140445439,Han3on,2,493821127,suyli85,1,,,,
67525572,komatsu220,4,493732097,_168960677845,1,,,,
300134453,neojourney,2,492997259,zhoulixing752,1,,,,
39829746,PKAting,3,196002957,Am8961,1,,,,
212769089,79Ting,2,218333763,mengshuixiang,1,,,,
91080916,gaomilaosan,2,243706463,fanguangdi,1,,,,
433484367,chen_yunfei,3,538622703,oegud67,1,,,,
92197367,lvroudabing,3,54837685,mashimaroooo,1,,,,
25054598,hutulang,3,247694208,TotalupDate,1,,,,
48335799,OMG__orZ,2,38130949,Tw2500,1,,,,
96130367,QDAP,2,289391409,iiritanana,1,,,,
268571003,fleckhansi,1,549146367,virgo_yu,1,,,,
156613687,iwanshi8,1,288245030,Vaisonma,1,,,,
228469965,sbansar,1,331519793,WChanCher,1,,,,
542471728,l2pride,11,378542941,pentiumtime,1,,,,
538581755,02rq7b2,1,30644449,chenjing198933,1,,,,
542147402,buzuogaoyang,1,549362121,infostingsword,1,,,,
529386746,wilnmec,1,203905136,luozhiorg,1,,,,
88975737,birdychezobbat,1,549347898,00gfs9vc,1,,,,
91952819,zhongj28,1,145561435,HockeyCHAM,1,,,,
209585388,hezk,1,115572626,ilucweb2006,1,,,,
390489125,xiaoxinwumao,5,14233955,jwzhao,1,,,,
65288645,kinggarret1980,2,545279038,0to87t23,1,,,,
315176910,huangxueyan,1,540996389,KeSchue,1,,,,
9901192,hzTonyWu,4,548205469,HelloMengo,1,,,,
255961921,sunyforever,1,394269028,woodwuda,1,,,,
490231124,Cluvmmy,2,189444269,mglbluesky,1,,,,
53635412,meilicaihong,3,380790353,gotogerman,1,,,,
540666393,2777778,1,341814115,vvvveexx,1,,,,
140776726,longmo8228,1,229892009,liujin111,1,,,,
117970640,lovefl3232,1,547220851,a1ld4r,1,,,,
107881203,lyw729,1,134100426,1StpKlosr2Me,1,,,,
315160810,12onlinegmt8,4,532066961,soongjun,1,,,,
403809819,nmgshigang,4,185471250,liwmark,1,,,,
95141076,TeresaFritschi,1,13705222,ChangshaNotes,1,,,,
34045842,lvkaiwen,2,548977953,a2ldm3,1,,,,
104392401,ben_niu,1,542949415,57i5y9t7,1,,,,
278582247,alczr,1,476690547,slayer_ys,1,,,,
89094959,fftt007,1,537011622,xpzhou1,1,,,,
206125876,YJING8,1,97884457,8341paul,1,,,,
99676216,messwhite,1,39188641,kit393,1,,,,
237698552,linfengfeng,1,35285758,Fullhousesaid,1,,,,
49053213,njywklxq,1,224876849,zuoiga,1,,,,
105381489,jackwsx,1,4944221,caicaiya,1,,,,
257294987,wuquan,1,537354735,2jwqug,1,,,,
235608520,Jaywutter,1,430712735,likeSCSA,1,,,,
134740903,macowjacky,1,43800387,jamie_guo,1,,,,
61481674,Warlordsitu,5,298080441,LingJihua,1,,,,
415467852,JaneSamuels_,1,509572918,Kong_QingDong,1,,,,
233519482,megbenben,2,548356971,markdiaochow,1,,,,
18262644,trustlazy,1,342180520,snail8,1,,,,
97045279,nyliulei,1,543254584,1eqxdld8,1,,,,
127356392,SlowZhu,1,527136155,coral9954,1,,,,
15240198,cnRank,1,248936566,Morbid_Cowboy,1,,,,
46052879,amelieonsea,1,545193206,oo855db,1,,,,
313758551,HU_Xijia,2,71557149,cqxu,1,,,,
425178410,vasinvieplivee,1,423712338,lawyerguo,1,,,,
42011394,nicolegranath,1,541527359,ev7w396ov,1,,,,
82628697,solocare,1,126798663,HeQinglian,1,,,,
56600745,hosea777,2,533825830,liuzt,1,,,,
29061823,pulse2dotcom,1,548138835,qwvy12,1,,,,
129794745,vincentchauvet,1,127554270,tlysg,1,,,,
531249816,likelicorice,1,473007490,nakanoakira65,1,,,,
54132092,BoringWang,1,86841723,hero000ou,1,,,,
14509876,blandwinde,1,536484143,qqsars,1,,,,
442107282,guanmu,3,298591774,dagdha347,1,,,,
98633770,2manyQ,1,532396999,paul_cyh,1,,,,
259222006,xuefan,1,6330092,Hobo,1,,,,
541901856,sami_bahrain,1,276279046,luoye67,1,,,,
19001718,boxilaic,1,529162701,htyboy,1,,,,
454300531,clemtan,3,134119514,ning_yue,1,,,,
207600605,Lanting8964,1,18949668,eleanoram,1,,,,
100168739,laosan,2,500453443,_3800975848511,1,,,,
161576019,gloriawang2002,8,467341251,woai2012,1,,,,
43506446,HowCanWeLoveCN,1,538699434,paul_lee1,1,,,,
17937032,depewzhang,2,134820849,XiteLer,1,,,,
541821744,hillwood,1,180986371,wgzgz,1,,,,
534117044,anjdxs,1,158530307,5i55,1,,,,
539970364,189xpern,1,546580314,dsddt,1,,,,
68733322,lhjydg111,1,53032899,selfreflections,1,,,,
13719242,bychurchill,2,105092253,mainroadlee,1,,,,
152061041,wuzy,3,546712104,lianghongbin,1,,,,
66264997,HAvanHeerden,3,490046102,QyoungQiannyys,1,,,,
201066622,bafield,2,93566561,Wintelx,1,,,,
97607208,NorbuND,1,104085106,simpsonyu,1,,,,
387017457,xixihaha89,2,407032934,jiantingy,1,,,,
541560790,DJyavio,1,42877167,ToChenChi,1,,,,
90864836,Alexwangying,1,143466104,damnshoe,1,,,,
17124841,yinbolei,1,540955657,iDanner,1,,,,
50590519,lordong,1,535676723,ebr7q31f2,1,,,,
21383353,lyyeah,1,19169932,startime,1,,,,
383112532,2190247,3,428028663,powercgj,1,,,,
506949246,Justin___Smith,1,294186191,yunzaitianshang,1,,,,
134647282,wq283591646,1,35377638,rashidkang,1,,,,
389367093,simon_zsw,1,155039898,dajiashuo,1,,,,
96058045,yazhuang,1,76273126,Sophy923,1,,,,
123922598,nososo,1,113850629,Loccyone,1,,,,
51877816,249902,1,276394061,gustbbztdh,1,,,,
37000208,weizhentang,1,152174647,agostic,1,,,,
413690551,123cheeeese,1,546649764,53crzkpiv,1,,,,
503007362,zhuzhu826,1,507601294,ilovebigcarrot,1,,,,
84980946,ztg8383,1,14853904,amingardi,1,,,,
115537513,mitivy,1,477580593,hyang1989,1,,,,
248246890,han5bj,1,12858552,freeurmind,1,,,,
59373689,crypt32,1,44293698,wuhjian,1,,,,
171300666,fintlp,1,104788670,fabio0119,1,,,,
530957142,laurellake,1,206055645,weifalai,1,,,,
88857213,lcy_mp,1,418508585,hglm01,1,,,,
337036127,wqlzju,1,26690198,dance_code,1,,,,
130846587,blan_x,1,538928545,Krebs103024,1,,,,
316817719,chinaair007,1,544994385,5qupbmoki,1,,,,
92476688,716712,1,546901743,a7bwvm,1,,,,
197001937,zhanghui8964,1,15323485,majunhui,1,,,,
52003498,lycold,1,537303122,6z1uic,1,,,,
120593591,majunspace,2,546152504,alarfeng,1,,,,
455552215,littleCNgirl,1,510029223,X57602522,1,,,,
493466260,YuexingFu,1,543733746,hzzm84nk,1,,,,
48990141,minganci110,1,531193227,sumer11997744,1,,,,
90003477,_observer,2,538931307,194vcs58,1,,,,
100198190,falconzy,1,111503019,cuiym210,1,,,,
446341457,liuyun1989,2,544475691,66pydq,1,,,,
492829709,shenjun1981,1,534911301,44r7py8,1,,,,
485736722,EnzoTam1,1,542479957,wx02wlep,1,,,,
29563565,ADJahtb,1,541577611,9hjma3xc,1,,,,
80677216,hundunzhe,13,170681905,hansheng23,1,,,,
412025382,wengchenyang,1,522105163,dgfjbh,1,,,,
369515012,Eclipse025,2,458968176,Mr_MikeX,1,,,,
28964268,fengyuxiaye,1,542364047,akinakou,1,,,,
56652656,LinksSocialism,1,546610215,1nunltus,1,,,,
114680603,Yangandwu,2,533698153,codyking83,1,,,,
1609201,credit_fund,1,444610110,DelDong,1,,,,
95596989,daxa,1,15349777,leafyoung,1,,,,
71749991,lacykuang,2,97647204,ericeriksonng,1,,,,
66649049,CoChinaOnline,1,543204172,0dmkq09j,1,,,,
388340332,bleutee,6,538712925,daisyliu4,1,,,,
270964446,liugangang,2,23063222,wx0,1,,,,
129672567,yifan1,1,232784707,Koi_Ivi,1,,,,
138290844,librehat,2,545603751,hasyzxvw,1,,,,
99506847,Inaxu,1,70137954,yingdyingd,1,,,,
322364424,lihlii2,1,525045371,huang_qifan,1,,,,
144731221,ranyeran,4,546105096,GzFeihen,1,,,,
475474157,TUONYtoTony,1,59424564,SianHerbert,1,,,,
97597357,iSunNews,3,110310951,zhouyeah,1,,,,
213908354,y9ykid,1,471018249,Willian_Hawk,1,,,,
20235370,Wonglianhua,3,122378092,sheyiping,1,,,,
107301144,ChinaBlogTweets,1,478215448,gxh086,1,,,,
532941778,xzj739,1,541349547,7c0wige,1,,,,
225328971,frankliqiang,1,100101679,zslang,1,,,,
161680178,JimmyChen312,1,253914144,tommymeila,1,,,,
414393403,jackr5128,2,127972704,2012yy,1,,,,
36896131,HumanshapeRobot,1,31418313,k_kica,1,,,,
18181460,Conilll,1,23325983,MDLufie,1,,,,
100137554,mozhixu,1,76545591,xiaohei798,1,,,,
126308843,summerlovewarum,1,216980301,PowerDia,1,,,,
14431842,kedong31,4,541841972,0cfj9ly,1,,,,
146424774,uponsnow,7,544675009,ccpstxtw,1,,,,
28107827,marcodelcorona,2,478490600,gzldx,1,,,,
433950428,Tibetdiaries,1,259318887,giulia_mazza,1,,,,
176000978,gaaaaa40,4,402545757,struggle2012,1,,,,
45307658,hotstone2356,2,104826532,tigervvv,1,,,,
215595873,liubinyan,1,204335059,linghaobo,1,,,,
30644599,soloment,3,481741252,zengyinng1980,1,,,,
417268157,crankynick,1,543230677,2gyaz341u,1,,,,
380109767,caoliu520,19,444544734,weptuiguang,1,,,,
56020778,larryclt,1,492966790,echocm7272,1,,,,
280487373,vvvluo,1,539405715,ac8w7l,1,,,,
484598865,zkd8907,1,524221036,c338ki_selina,1,,,,
38539421,Satellitemx,1,315231542,XueEric,1,,,,
224664159,chrizap,1,399423241,Vivianqn,1,,,,
63052298,lasselore,1,353710357,frankshang,1,,,,
216712440,majunpu,1,10375952,cranecn,1,,,,
101926541,DizzyZhao,1,52022600,Pulse_me,1,,,,
131836607,uil330,1,79214343,nutnutwin,1,,,,
36974383,yaomu1992,1,260069204,yzlinh,1,,,,
119191257,CRTejada,1,45621635,howonenet,1,,,,
60207870,moumourenZ,3,542558078,5FeetBird,1,,,,
18120571,woaigg,1,47606787,xingyingchao,1,,,,
95379368,Leyon_,1,382592033,jiersL,1,,,,
18355524,ganquan_org,1,44495541,bermudezlievano,1,,,,
120377084,canglang,1,54158138,ntobontobon,1,,,,
403454629,shenggxhz,1,543279196,qsbat,1,,,,
10202852,mina_feng,1,65779808,fw8pf9b,1,,,,
221582280,J7N,1,540834630,iamyid,1,,,,
455308883,pjfz,2,37938987,8peihru,1,,,,
541277060,yingliang2046,1,350637175,huaizhao,1,,,,
465426692,BunnyBuddyBJ,1,134116367,GFWFUCKGCD,1,,,,
6088162,lxinpeng,1,328471800,Moyisen,1,,,,
219743163,kDolphin,1,90612507,cqa1qvh,1,,,,
84754069,oathoflov,1,544921017,chongguocai,1,,,,
135825891,xingdongzhaohua,2,85525617,vannesshao1,1,,,,
23733849,chairman5mao,1,540001324,khowgeesiang,1,,,,
87661793,FrankZhen,2,540070728,gpfmail,1,,,,
494303475,victorlee129,2,97380459,ym336,1,,,,
95370524,RainForest980,1,59091866,_935885081059,1,,,,
426642805,girlcall,2,272206213,jeep5042david,1,,,,
310887531,xyz5383,2,538705434,QshNoah,1,,,,
90636564,izhaomin,2,107909373,03ns2z7,1,,,,
41172074,JiangSunsetMBA,1,108240133,YLBSR,1,,,,
177318253,lone0_0,1,134667049,Nectarineimp,1,,,,
70421212,Tintin_duan,1,542606791,soaringtodd,1,,,,
134695825,Chengshuang,1,44267149,MeetChina,1,,,,
105980216,WayneWeiZhang,3,126659405,zaobaochina,1,,,,
118618991,outsidebyvpn,1,96931485,AsherHo,1,,,,
44081070,gh1230,1,268571003,fleckhansi,1,,,,
1598331,I_m_no_one,1,156613687,iwanshi8,1,,,,
210694148,90202,3,228469965,sbansar,1,,,,
336441141,perfectwxh,1,538581755,02rq7b2,1,,,,
55161809,jackywang0211,3,542147402,buzuogaoyang,1,,,,
109716607,shaohua1977,1,529386746,wilnmec,1,,,,
189429436,jetcui,1,88975737,birdychezobbat,1,,,,
8476072,geftinat,2,91952819,zhongj28,1,,,,
93272242,gnawux,1,209585388,hezk,1,,,,
503965387,BaoliDao,1,315176910,huangxueyan,1,,,,
49858885,xiaopengyu,1,255961921,sunyforever,1,,,,
100467154,nealxyc,1,540666393,2777778,1,,,,
49960188,135f2l,1,140776726,longmo8228,1,,,,
338924637,laokalaoka,1,117970640,lovefl3232,1,,,,
105388076,alexamahone8,1,107881203,lyw729,1,,,,
53032906,yinys,3,95141076,TeresaFritschi,1,,,,
139932069,hei_xiao,1,104392401,ben_niu,1,,,,
519197407,tippi1985,1,278582247,alczr,1,,,,
220290180,GloriaLee1001,1,89094959,fftt007,1,,,,
43890237,lsrx9527,1,206125876,YJING8,1,,,,
525467721,pilgrim_yang,1,99676216,messwhite,1,,,,
68931780,Hang_Directions,1,237698552,linfengfeng,1,,,,
15315879,X___G,1,49053213,njywklxq,1,,,,
185892907,akirayan,1,105381489,jackwsx,1,,,,
168770999,loindelamaison,1,257294987,wuquan,1,,,,
527249908,sun22382001,2,235608520,Jaywutter,1,,,,
175431546,danzhongyang,1,134740903,macowjacky,1,,,,
136217808,ZhonghuaFY,1,415467852,JaneSamuels_,1,,,,
272383381,bluezxg,1,18262644,trustlazy,1,,,,
333321905,fuzeyuji,8,97045279,nyliulei,1,,,,
67879765,lee_howe,2,127356392,SlowZhu,1,,,,
132139273,ChanTsingCHN,2,15240198,cnRank,1,,,,
99140708,luojietoutiao,3,46052879,amelieonsea,1,,,,
25658504,fluxyer,1,425178410,vasinvieplivee,1,,,,
13091102,Coaltopia,1,42011394,nicolegranath,1,,,,
60006673,changturtle,4,82628697,solocare,1,,,,
105844484,jaraparilla,1,29061823,pulse2dotcom,1,,,,
9176452,SPkiwi74,1,129794745,vincentchauvet,1,,,,
23588080,Nina_Trentmann,1,531249816,likelicorice,1,,,,
22107872,DillonZhou,1,54132092,BoringWang,1,,,,
109293261,goldengrape,1,14509876,blandwinde,1,,,,
67008281,AgiChina24,2,98633770,2manyQ,1,,,,
47404113,aspalletta,3,259222006,xuefan,1,,,,
56718076,renzhen,2,541901856,sami_bahrain,1,,,,
49887090,shangchen,1,19001718,boxilaic,1,,,,
141837307,xddcc,2,207600605,Lanting8964,1,,,,
322487754,nbqf888,1,43506446,HowCanWeLoveCN,1,,,,
6872422,BrandonQiu,1,541821744,hillwood,1,,,,
132088832,28481k,1,534117044,anjdxs,1,,,,
132116314,zjwan,1,539970364,189xpern,1,,,,
64750822,bennyzeng14,1,68733322,lhjydg111,1,,,,
47559485,hdfdisk,1,97607208,NorbuND,1,,,,
539088909,Jimmypennington,1,541560790,DJyavio,1,,,,
488438801,ludong1,1,90864836,Alexwangying,1,,,,
326572285,pangmao90,1,17124841,yinbolei,1,,,,
512784049,orsoraggiante,1,50590519,lordong,1,,,,
81483813,Jermyyang,1,21383353,lyyeah,1,,,,
324288655,chenxinmoongate,1,506949246,Justin___Smith,1,,,,
32339867,demostrator,1,134647282,wq283591646,1,,,,
3315071,straitsblogger,4,389367093,simon_zsw,1,,,,
209592605,raptorz,1,96058045,yazhuang,1,,,,
295412531,just1029,1,123922598,nososo,1,,,,
397955282,Qi_Zhongwen,2,51877816,249902,1,,,,
20319380,shirosanmgmg,1,37000208,weizhentang,1,,,,
51184220,hesuoge,1,413690551,123cheeeese,1,,,,
517613579,liuliangyi,1,503007362,zhuzhu826,1,,,,
101223669,cat110cat110,26,84980946,ztg8383,1,,,,
286066153,lulin61,1,115537513,mitivy,1,,,,
291422934,noodlesie,1,248246890,han5bj,1,,,,
421935080,AboluowangENT,1,59373689,crypt32,1,,,,
99489032,404283400,1,171300666,fintlp,1,,,,
16536280,bbf_gao,1,530957142,laurellake,1,,,,
53359154,zuberino,1,88857213,lcy_mp,1,,,,
87398516,wangdalian,1,337036127,wqlzju,1,,,,
94973075,Bad_Tank,2,130846587,blan_x,1,,,,
341091606,shanzhai01,1,316817719,chinaair007,1,,,,
538787679,VosZweers,1,92476688,716712,1,,,,
12863672,0wykblir,1,197001937,zhanghui8964,1,,,,
537135290,c2oo7,1,52003498,lycold,1,,,,
253595550,fqzdtb,1,455552215,littleCNgirl,1,,,,
516314371,hereisgrant,1,493466260,YuexingFu,1,,,,
29720390,functionhanshu,1,48990141,minganci110,1,,,,
46068416,chuhan,1,100198190,falconzy,1,,,,
34969142,jbdzhuxi,6,492829709,shenjun1981,1,,,,
269891589,white_pigeon,2,485736722,EnzoTam1,1,,,,
488497866,Chomagerider,1,29563565,ADJahtb,1,,,,
403406900,ljlong2000,1,412025382,wengchenyang,1,,,,
442710450,AdsForTheGood,1,28964268,fengyuxiaye,1,,,,
5548282,asdf21011,2,56652656,LinksSocialism,1,,,,
131016322,paulagent,1,1609201,credit_fund,1,,,,
27853505,bczhan,1,95596989,daxa,1,,,,
23553259,zoujiying,1,66649049,CoChinaOnline,1,,,,
42007154,hardysxtreme,1,129672567,yifan1,1,,,,
7141132,lit7,2,99506847,Inaxu,1,,,,
499634721,tomjote,1,322364424,lihlii2,1,,,,
279075990,xoh_xohxoh,2,475474157,TUONYtoTony,1,,,,
538255515,lyx89516,6,213908354,y9ykid,1,,,,
125969440,rrneqv,1,107301144,ChinaBlogTweets,1,,,,
30630855,litiantian,2,532941778,xzj739,1,,,,
71717173,Missiu,1,225328971,frankliqiang,1,,,,
124501534,trotrotro,1,161680178,JimmyChen312,1,,,,
106022894,biaochi,4,36896131,HumanshapeRobot,1,,,,
169003457,vicentsoo,1,18181460,Conilll,1,,,,
540614946,konglb26,4,100137554,mozhixu,1,,,,
52607794,simon56920424,1,126308843,summerlovewarum,1,,,,
98561085,lelige,1,433950428,Tibetdiaries,1,,,,
226920766,xiaoyong8964,2,215595873,liubinyan,1,,,,
96323946,Patrick_LK_Zuo,2,417268157,crankynick,1,,,,
423216067,kelvw,2,56020778,larryclt,1,,,,
132471607,zaklway,1,280487373,vvvluo,1,,,,
539873688,guestavXIII,1,484598865,zkd8907,1,,,,
360983057,xt6aht8o,1,38539421,Satellitemx,1,,,,
100209824,ywgh001,4,224664159,chrizap,1,,,,
352641706,hounion,1,63052298,lasselore,1,,,,
293328782,OLDC3,2,216712440,majunpu,1,,,,
538744614,jianbo0418,2,101926541,DizzyZhao,1,,,,
97629176,txwg_1911,1,131836607,uil330,1,,,,
539812237,pufei,1,36974383,yaomu1992,1,,,,
81343777,zhangsong89,1,119191257,CRTejada,1,,,,
323982529,dlping,1,18120571,woaigg,1,,,,
536981249,64tianwang,1,95379368,Leyon_,1,,,,
330220815,shengziyang,1,18355524,ganquan_org,1,,,,
52769433,BrianLee2011,2,120377084,canglang,1,,,,
532989361,jameslee04,2,403454629,shenggxhz,1,,,,
95384959,OppoDfshow,2,10202852,mina_feng,1,,,,
106951999,samuelleedotco,1,221582280,J7N,1,,,,
133635281,mhsbc,1,541277060,yingliang2046,1,,,,
1261821,fongyun,3,465426692,BunnyBuddyBJ,1,,,,
22344603,doubleaf,2,6088162,lxinpeng,1,,,,
68432045,lotusk,1,219743163,kDolphin,1,,,,
336060298,quegai,1,84754069,oathoflov,1,,,,
380803456,nn_wl,1,23733849,chairman5mao,1,,,,
7016882,caotcs,2,95370524,RainForest980,1,,,,
25632903,Welbin,1,41172074,JiangSunsetMBA,1,,,,
405207178,jameshgz,1,177318253,lone0_0,1,,,,
133588491,huangyonghua,2,70421212,Tintin_duan,1,,,,
236862193,zjjjr,1,134695825,Chengshuang,1,,,,
164146636,sallychia91,1,118618991,outsidebyvpn,1,,,,
100238192,yingbo_cn,1,44081070,gh1230,1,,,,
234831212,niulehou,1,1598331,I_m_no_one,1,,,,
227558864,adn129,1,336441141,perfectwxh,1,,,,
540162055,theaseanwatch,3,109716607,shaohua1977,1,,,,
246126824,easterwester,1,189429436,jetcui,1,,,,
168912633,laomao8964,1,93272242,gnawux,1,,,,
426916924,zhongwentui,1,503965387,BaoliDao,1,,,,
6374912,Taiyangbao,1,49858885,xiaopengyu,1,,,,
244317885,farmostwood,1,100467154,nealxyc,1,,,,
15606968,hiyeahho,1,49960188,135f2l,1,,,,
422370036,yshren,1,338924637,laokalaoka,1,,,,
306041489,tklle,1,105388076,alexamahone8,1,,,,
538760744,shengzhaozhang,2,139932069,hei_xiao,1,,,,
80476117,h0ftvhik,1,519197407,tippi1985,1,,,,
301389656,gongdaa,3,220290180,GloriaLee1001,1,,,,
140484794,afei91,1,43890237,lsrx9527,1,,,,
255068317,guanyin7,6,525467721,pilgrim_yang,1,,,,
20580890,QrCer,1,68931780,Hang_Directions,1,,,,
136905818,lixiaoming,2,15315879,X___G,1,,,,
252966316,jackeyran,3,185892907,akirayan,1,,,,
37112929,jichen3000,1,168770999,loindelamaison,1,,,,
82848487,boy1573,1,175431546,danzhongyang,1,,,,
329401113,ofshellohicy,1,136217808,ZhonghuaFY,1,,,,
266268073,changhu_,1,272383381,bluezxg,1,,,,
507535399,leeluc,1,25658504,fluxyer,1,,,,
215515095,BloggOxin,1,13091102,Coaltopia,1,,,,
489040376,Wobugan,2,105844484,jaraparilla,1,,,,
490845893,464966300,1,9176452,SPkiwi74,1,,,,
539640169,601826gq,1,23588080,Nina_Trentmann,1,,,,
230930941,guqkzma6,1,22107872,DillonZhou,1,,,,
136373159,jiguangshanshuo,1,109293261,goldengrape,1,,,,
14073064,dw1n123,1,49887090,shangchen,1,,,,
41286625,LostAbaddon,2,322487754,nbqf888,1,,,,
188389023,yzkc,1,6872422,BrandonQiu,1,,,,
256894364,lavender_white,1,132088832,28481k,1,,,,
538800215,wangdayong123,2,132116314,zjwan,1,,,,
276477029,f02bqmw,1,64750822,bennyzeng14,1,,,,
248041676,risingbricsam,1,47559485,hdfdisk,1,,,,
405610421,qianzimin,1,539088909,Jimmypennington,1,,,,
136509566,TomHsiung,2,488438801,ludong1,1,,,,
155166435,diegopan1974,1,326572285,pangmao90,1,,,,
215710402,laoguan1989,1,512784049,orsoraggiante,1,,,,
132367251,flomonce,1,81483813,Jermyyang,1,,,,
70152104,LuoFee,1,324288655,chenxinmoongate,1,,,,
526539616,Michae1S,1,32339867,demostrator,1,,,,
538218748,mywsgame,1,209592605,raptorz,1,,,,
109228830,nybb6a2,1,295412531,just1029,1,,,,
23249947,billsoong,1,20319380,shirosanmgmg,1,,,,
381448879,sivav5,2,51184220,hesuoge,1,,,,
99945487,cruelcat1230,4,517613579,liuliangyi,1,,,,
15307415,stong104,1,286066153,lulin61,1,,,,
58415935,vrsrini,2,291422934,noodlesie,1,,,,
379804218,Lethe0520,1,421935080,AboluowangENT,1,,,,
538898510,Presstitution,5,99489032,404283400,1,,,,
56789832,i5f9jw,1,16536280,bbf_gao,1,,,,
539772853,keepTWfree,1,53359154,zuberino,1,,,,
204207872,zhangbing77,1,87398516,wangdalian,1,,,,
221612519,lansexingkong,5,341091606,shanzhai01,1,,,,
423166960,6yang,1,538787679,VosZweers,1,,,,
90791878,LiuCheng2B,3,12863672,0wykblir,1,,,,
424282183,animalfarm1984a,1,537135290,c2oo7,1,,,,
210876557,angelfhpeace,11,253595550,fqzdtb,1,,,,
111717905,hulielie08,2,516314371,hereisgrant,1,,,,
11261862,zilaishui,1,29720390,functionhanshu,1,,,,
470889104,urijoe,1,46068416,chuhan,1,,,,
167677630,spirit1899,1,488497866,Chomagerider,1,,,,
129780503,jadeyulin,2,403406900,ljlong2000,1,,,,
221801745,cnmccp,1,442710450,AdsForTheGood,1,,,,
261746411,slian2004,2,131016322,paulagent,1,,,,
417636112,xieyida,1,27853505,bczhan,1,,,,
61352115,myxia,2,23553259,zoujiying,1,,,,
43657563,guoxia,2,42007154,hardysxtreme,1,,,,
48673824,even5435,3,499634721,tomjote,1,,,,
111237126,wynnsyt,1,125969440,rrneqv,1,,,,
141785419,tedmitew,1,71717173,Missiu,1,,,,
38158572,kungat,1,124501534,trotrotro,1,,,,
88873500,rentianwei,1,169003457,vicentsoo,1,,,,
342531450,wood5741,1,52607794,simon56920424,1,,,,
143299527,FannieHsu,1,98561085,lelige,1,,,,
267566497,ysshang,2,132471607,zaklway,1,,,,
98113973,armorray,1,539873688,guestavXIII,1,,,,
18508637,CarpenterWang,1,360983057,xt6aht8o,1,,,,
6376562,ss1271,1,352641706,hounion,1,,,,
149674551,riichiie,1,97629176,txwg_1911,1,,,,
89104409,Hex308,1,539812237,pufei,1,,,,
239641466,staciezy,1,81343777,zhangsong89,1,,,,
48588035,jacobwen,1,323982529,dlping,1,,,,
97626916,wanzeecn,2,536981249,64tianwang,1,,,,
490952115,selifi,1,330220815,shengziyang,1,,,,
113914667,bxd_wzq,2,106951999,samuelleedotco,1,,,,
310110520,andycao01,1,133635281,mhsbc,1,,,,
14119383,HWinters1942,1,68432045,lotusk,1,,,,
313414658,buginote,1,336060298,quegai,1,,,,
241760396,1260181701,1,380803456,nn_wl,1,,,,
346450680,tttjwy,1,25632903,Welbin,1,,,,
144090712,OverTheFences,3,405207178,jameshgz,1,,,,
539159509,huangsy,1,236862193,zjjjr,1,,,,
97645778,955i975as,1,164146636,sallychia91,1,,,,
104584297,doufuru,4,100238192,yingbo_cn,1,,,,
145218002,China_Elections,1,234831212,niulehou,1,,,,
507629787,harrydewintertv,1,227558864,adn129,1,,,,
30225984,Poetrytemple,1,246126824,easterwester,1,,,,
345111071,iadnab,1,168912633,laomao8964,1,,,,
537254205,woshihu1986,1,426916924,zhongwentui,1,,,,
488881489,kloi233,1,6374912,Taiyangbao,1,,,,
207331388,di5zhang,2,244317885,farmostwood,1,,,,
353142132,yulinlang,2,15606968,hiyeahho,1,,,,
356254399,ChinaNews24,2,422370036,yshren,1,,,,
493059301,MokWingHo,1,306041489,tklle,1,,,,
110515452,virrat000,1,80476117,h0ftvhik,1,,,,
70918654,Chinaelections,1,140484794,afei91,1,,,,
263503868,CollinFan,1,20580890,QrCer,1,,,,
450586339,3m9ccp,1,37112929,jichen3000,1,,,,
514072225,maiziwheat1980,1,82848487,boy1573,1,,,,
237795587,Bill__Chen,2,329401113,ofshellohicy,1,,,,
11689562,yangmouyi,1,266268073,changhu_,1,,,,
488128442,lonelyhunter,1,507535399,leeluc,1,,,,
42317216,Lxpeng1601,1,215515095,BloggOxin,1,,,,
21866217,cctvWeb,1,490845893,464966300,1,,,,
17755386,dychan,2,539640169,601826gq,1,,,,
